"","DNA","rpkm.f67","rpkm.m68","rpkm.f69","rpkm.m70","Assembly","GenBank.Accession.version","NCBI.name","chr"
"6069","gene13091",3.37284557844415,4.26222310154347,3.04237884039633,1.59213678324046,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6070","gene13216",427.384753158167,428.383585130145,482.164857704249,484.542685487355,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6071","gene13131",156.636393523167,151.344866564686,142.789794801862,163.209092144983,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6072","gene13217",29.8960916956108,34.7097503187168,18.2869385836117,13.6713074581348,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6073","gene13096",1207.82647631656,1126.1248777367,1117.33158106039,1052.86324337473,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6074","gene13182",0.380265733596163,0,0,0.359005503088373,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6075","gene13094",341.647380101015,344.205240359903,300.549501534658,330.835589792797,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6076","gene13196",2.06885832683787,1.83007341562776,13.716235233591,3.90638155808048,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6077","gene13231",322.010057945921,310.954787255826,303.71219409034,443.659977602334,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6078","gene13224",41.9056521384072,43.0887019214632,65.713488700775,54.0546054807475,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6079","gene13139",1395.42056453538,1429.1635826407,1344.74516309749,1491.25515613704,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6080","gene13225",8.01029081420077,11.6521280891534,9.10407155525097,9.07493333077541,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6081","gene13227",30.4782780371751,31.4304086577537,47.5569432026742,38.1146112162335,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6082","gene13141",7.92446626976291,5.09806165782018,11.8267538493718,3.74070912592975,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6083","gene13228",77.0005184297234,81.9313614794083,112.461817928351,82.0847492543579,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6084","gene13071",16.971378186801,12.6031401512495,27.3852879501907,16.3192409459825,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6085","gene13143",1183.52285362695,1258.77340510683,1234.24708372389,1106.02829594833,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6086","gene13195",18.5658924034445,45.3970252386845,18.8708204277889,31.2082018506139,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6087","gene13145",3.84344533270313,3.13831377203587,3.73355218121922,0.558240402537151,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6088","gene13233",0.904730093999435,0,1.14252024954333,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6089","gene13234",1.92108273206373,0,0,4.53419287991484,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6090","gene13232",354.177348125554,385.356232231267,285.499025913914,476.908276879703,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6091","gene13148",138.161346703258,158.483221101801,152.284288695925,172.397898847197,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6092","gene13079",0,0,17.7080020461284,21.8045795890626,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6093","gene13238",28.0068247898465,32.1019278079984,26.6504273408478,29.7926700162938,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6094","gene13115",217.857150046079,225.554020750409,207.885482027208,226.178567260636,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6095","gene13203",0,5.40982942500815,0,2.16516497211438,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6096","gene13202",73.0881219736138,69.0312338390927,61.0416182930228,68.4520315642577,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6097","gene13118",25.9542619700021,22.9117049221685,23.3251227694713,28.7123249450625,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6098","gene13240",136.273081055843,120.752815506894,195.718626948322,157.31809644642,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6099","gene13086",4.04039554877137,3.97117600052761,4.25194372079669,6.35750261159532,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6100","gene13121",184.73424191836,181.454843300799,204.218930553222,157.075397256375,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6101","gene13209",0,0,0,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6102","gene13242",2.22023820441137,2.6186416353698,3.85520200526019,2.35812057469492,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6103","gene13191",33.0881223193609,36.2197570933111,65.5445827369596,34.9132851753443,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6104","gene13138",44.1725087553235,48.5613213685409,33.5727206046685,39.2573344828756,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6105","gene13065",1.23269475307423,2.90778331594188,3.11336768000558,3.49132851753443,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6106","gene13214",0.586997501463919,1.03849404140781,2.59447306667132,0.55417912976737,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6107","gene13080",0,0,7.1238074034026,1.77525178857683,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6108","gene13109",1378.69664773107,1285.29554401562,1517.00010467679,1344.55249947441,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6109","gene13215",2.00347679957888,0.590746046128148,1.26502524244019,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6110","gene13119",6.26385607425341,1.70488924061739,4.86780614463413,4.54896223782988,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6111","gene13226",3.54448970532526,2.09025957216269,2.68565263131472,8.36580315703138,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6112","gene13244",0,0,0,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6113","gene13160",24.2056424240031,26.5099206206649,42.2124137392964,20.9479711052066,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6114","gene13237",112.716031773111,103.812512700589,153.622298668837,111.127188337863,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6115","gene13243",0,0.419391824414694,0,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6116","gene13207",0.231491972408306,0,1.16933997371102,0.874198063858386,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6117","gene13161",0,0,0,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6118","gene13107",188.876308058634,182.183230386525,186.694764958405,197.327240738304,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6119","gene13236",102.085771357534,103.91049202557,99.1895396371525,98.7987292672033,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6120","gene13155",55.8176500143157,54.161030898186,68.4885343344671,54.565633922572,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6121","gene13151",45.554255926757,54.6341294310187,49.1244173730984,41.0744531474639,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6122","gene13068",0,0,0,1.16377617251148,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6123","gene13104",1644.85445245426,1806.50140905987,1728.0244811733,1930.23968513438,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6124","gene13229",121.644379330701,131.270989568566,114.874257646508,143.806811284939,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6125","gene13193",25.5516245129724,21.4410968221477,26.5281033089233,16.8766084916776,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6126","gene13144",1.14300093008815,0.674051509168756,0,0,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6127","gene13108",15.4803527130252,14.606539447522,10.4261615330419,16.563512036675,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6128","gene13219",0,0,0.59239554165011,0.442874653387031,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6129","gene13070",0,0,4.03169915396406,0.753524140475057,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6130","gene13117",6.63104763722689,4.81288272983484,7.08559540966787,5.05640681849814,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6131","gene13192",0.528297751317527,2.49238569937876,0.667150217144053,0.997522433581266,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6132","gene13114",52.5151150290871,57.016252793782,87.3987698258619,68.2943258602346,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6133","gene13201",175.844390146474,148.076393621766,171.248794186183,184.276397952515,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6134","gene13241",84.2699339906494,64.7412382887408,122.039673867815,67.1502906508364,"ASM15162v1","DF090342.1","GPS_001612926.1","2"
"6135","gene13338",252.503813207345,230.427476898616,295.386098364137,218.730524551359,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6136","gene13305",43.7466015684199,57.0040689659894,41.7349416940911,61.3199326368509,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6137","gene13253",0,0,0.44904341538542,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6138","gene13396",27.3289511238744,22.256054119086,35.6074309443453,23.7533201192958,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6139","gene13321",239.952561526809,233.405032250838,281.349238067543,232.927051517703,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6140","gene13272",389.405111740372,410.072006094368,407.132696616114,380.763691314011,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6141","gene13317",116.819678799895,106.215850220469,122.631670721002,107.044644522938,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6142","gene13384",75.4651205302954,61.2407710764557,68.0711525474695,65.8453826509716,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6143","gene13364",62.122413605932,45.8732462259364,49.798723451337,44.3694092794394,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6144","gene13311",138.73000202355,143.812984186583,124.52015875312,122.359644306113,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6145","gene13284",245.190571021676,242.995987981072,210.3700025918,242.418410179581,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6146","gene13249",23.8474592417164,23.2350909825262,17.6763632299382,43.8047526615885,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6147","gene13403",53.0152842658031,52.9394138055068,29.9453685252445,42.37566673954,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6148","gene13369",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6149","gene13266",48.7591638072755,52.4128953749747,49.1037405998098,44.2850015019666,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6150","gene13319",4640.3570376513,4122.86857767671,4401.27240240936,4414.91044374636,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6151","gene13254",29.3658695555247,32.7634372068413,18.5204220466895,37.7910520716013,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6152","gene13274",432.858427356777,481.118602762965,411.854518236927,514.508056029558,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6153","gene13388",2.03430961214608,2.39934969095401,5.50497232221026,1.37183831730233,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6154","gene13322",258.440830989356,246.259166343216,250.357704474931,259.722737534285,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6155","gene13363",4085.26877053048,4024.68100555045,4028.45608646279,4002.79566358631,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6156","gene13297",45.4161952390228,54.0197039266913,34.0229252108155,50.1443193845361,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6157","gene13339",147.923370368908,146.259759604262,188.479923621895,171.430502058577,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6158","gene13365",126.320699943745,116.599231975887,158.827989814146,127.035963385535,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6159","gene13340",7.23257456984181,15.2328578832811,11.0906927832562,16.0950651099375,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6160","gene13263",395.196324864743,406.529495817234,339.580628915495,434.367737102707,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6161","gene13279",137.346622742939,150.497835157074,128.796109336288,156.842316855122,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6162","gene13329",123.628032457264,117.069631195494,112.559015071014,133.524931167089,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6163","gene13331",254.643629546252,260.413570904138,239.722338163826,245.524594517509,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6164","gene13255",0.725509718430609,1.14092860353033,0.610796929047416,0.228315761364649,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6165","gene13341",8.06854747466769,5.28687875625797,9.05706961456169,9.31020938009181,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6166","gene13368",0.369808425922269,0,0.934010304001674,0.349132851753443,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6167","gene13290",156.934907643464,161.904099423588,156.006529466083,164.633327561666,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6168","gene13324",82.4826166573171,91.6554741061865,64.562924239747,81.0889204072513,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6169","gene13346",36.0370159831445,44.9323361581738,356.267503428945,36.9384177261183,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6170","gene13303",407.224337250875,406.965267084657,357.22148097433,380.872201912847,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6171","gene13376",16.4589334420268,14.2845618459846,14.9023337517412,15.831916580562,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6172","gene13277",4.49406737989987,4.22242479451911,5.48286172276987,6.61590573868522,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6173","gene13313",460.047393174344,464.392081392355,420.845569409248,475.413799831677,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6174","gene13378",355.194683965237,347.406332930576,365.892831811945,320.533306740559,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6175","gene13250",34.0992184941313,52.3967448164852,36.6932619429229,56.4507013549398,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6176","gene13358",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6177","gene13278",306.912142009101,304.096219383587,298.849005943078,284.753971609095,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6178","gene13320",239.06682921403,254.509727037311,222.57597752313,237.910346273953,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6179","gene13314",0.534662784465931,1.57650902671548,2.02556451470243,0.504770388077267,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6180","gene13259",25.9849647932789,26.5725681111322,22.6840656191567,12.583725837556,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6181","gene13258",11.6962664942857,18.6639115162781,9.55731473862178,7.79459389961175,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6182","gene13347",0,2.54078153820164,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6183","gene13392",121.757556184546,114.847648728197,139.05860605484,111.534394186531,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6184","gene13293",0,1.11837819843918,0.399149702564818,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6185","gene13402",0,0,2.46512983460852,1.22862000617047,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6186","gene13367",56.905450652068,48.4075535886629,90.0461781890213,41.0017550003002,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6187","gene13328",0.26552617982281,0.223694758897999,0.431118526507312,0.107434675298093,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6188","gene13330",1677.5661061924,1582.95723945057,1742.64003760721,1586.22345328589,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6189","gene13292",37.8527903371199,21.4151586791281,41.5835378064546,63.6283727051351,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6190","gene13304",68.2723247856496,65.9457489424485,74.1386163057032,60.287927451324,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6191","gene13370",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6192","gene13294",42.1429281714622,29.3439918153403,45.5249873575187,33.5551024568526,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6193","gene13296",89.0494469267889,83.1269296026752,87.1387644532232,70.5238399547611,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6194","gene13295",915.177422221831,851.467396007367,889.51723553144,826.882410133392,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6195","gene13362",216.823808848221,220.153156529979,201.459886739047,218.845136089977,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6196","gene13260",1.16102645347689,1.6736659783619,2.28072283535292,1.70506741554007,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6197","gene13298",382.539535667134,349.935038070973,433.932000252581,366.417789659925,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6198","gene13350",0.0673961745169296,0.0794898620805739,0.127664860445213,0.0636281300180927,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6199","gene13302",85.1133361657018,90.5216801681242,89.4661754609142,104.739855526033,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6200","gene13379",0,0.72998744333269,0.781598580754539,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6201","gene13300",126.282858422536,120.290837883655,136.729587683492,115.070497246156,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6202","gene13265",31.8909093243564,32.5133384169872,26.6210001384156,28.5770129571637,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6203","gene13383",0.14177958821301,0.836103828865078,2.5066091225604,1.87393990717503,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6204","gene13344",4.94176070274747,4.66281511687785,1.2481206734989,1.86618896260192,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6205","gene13345",0,0.455131301625686,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6206","gene13373",413.633097727013,425.683191152939,531.764652892061,410.159807637534,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6207","gene13374",2.64148875658764,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6208","gene13335",112.260134994931,124.323277166161,144.427721592658,124.891704213939,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6209","gene13352",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6210","gene13312",128.520010069965,112.625711927712,118.110661876704,130.288044309465,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6211","gene13353",0.670202972545212,0.903388991360584,2.90177958524792,1.08468458797186,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6212","gene13248",67.6116248683692,64.4185842300971,53.3985047250585,81.2968407159878,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6213","gene13354",0.18383186044189,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6214","gene13275",468.855018319632,516.080703207028,490.845275144936,501.237583671202,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6215","gene13394",200.202476834792,201.176930392852,214.944065074001,203.679784198833,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6216","gene13280",2.12475429394464,3.10269628787232,1.40548746156203,2.197005633469,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6217","gene13357",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6218","gene13282",3.24630659185605,3.82882953086714,2.4597198934938,1.53240461632821,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6219","gene13359",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6220","gene13399",241.210786810448,340.863244076223,169.114261765392,238.778102153312,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6221","gene13310",634.942727438412,702.387866265339,503.992236578253,626.113303647847,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6222","gene13375",194.890600834141,177.779663493662,170.249979463596,234.228368897879,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6223","gene13323",894.773292097256,811.447183066197,943.50264266171,857.601501622551,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6224","gene13257",43.7098606066756,49.6539048352128,24.1128632137291,51.2568292465397,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6225","gene13289",117.625812582505,98.7945656741699,164.295788414752,128.436020966327,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6226","gene13401",2.71834677553888,4.80919752100648,2.57460726983616,2.56636705729943,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6227","gene13288",416.770057544847,448.279480938185,361.072938114844,415.037805048555,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6228","gene13366",80.4243567054255,69.4480287108449,107.650840863438,57.3333282213698,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6229","gene13262",107.144495294236,123.384319081858,100.132636194774,122.290858343909,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6230","gene13380",2.56811406890465,2.72604685869551,2.2701639333374,2.18208032345902,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6231","gene13252",22.7770398053399,21.9961838160812,20.8487315533271,33.1934781549949,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6232","gene13251",112.833163901028,130.582661795672,100.086175725333,109.095091509051,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6233","gene13372",262.708307031248,251.752430830812,278.924922005974,266.070023262279,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6234","gene13332",73.8085554014632,66.8248339688507,77.7375035628722,43.6596775277597,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6235","gene13270",0.747087729135897,0.293715486458776,1.10068554343632,0.587765743692665,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6236","gene13334",110.20455087351,134.041718710492,163.400028793197,143.988271454857,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6237","gene13349",170.442430941828,166.66959118192,156.538039776817,165.594296725516,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6238","gene13286",566.92491713479,560.728819902095,539.55385933492,632.011655360186,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6239","gene13377",0.244501438626294,0,0.308763736860057,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6240","gene13301",128.357592610385,121.489371893032,135.414669396434,122.151576233654,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6241","gene13276",0,0,1.3374849221981,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6242","gene13393",17.0271505460613,23.4296209629849,15.6788300431936,18.0845793714014,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6243","gene13355",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6244","gene13264",30.3267106099832,29.9657059276453,26.176733710843,35.0275053013269,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6245","gene13306",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6246","gene13385",0.58009164850552,2.05255292890015,0,0.547659375299518,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6247","gene13273",502.903292171066,527.879978505342,539.853388425417,497.322247998914,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6248","gene13256",241.829779648046,248.958526600867,226.681152431867,247.923553155254,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6249","gene13389",0.483936871435903,0.761033801337025,1.83338990970885,3.19816352751245,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6250","gene13348",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6251","gene13287",546.948783211077,636.887943418307,504.044107459718,612.497847305581,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6252","gene13400",0,0,0.617187425551767,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6253","gene13391",2.350753972902,4.00483399605886,1.97906833102179,2.46591772868824,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6254","gene13315",513.625406198917,511.182803251764,435.242908855291,546.629706568671,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6255","gene13356",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6256","gene13291",0.484994656947238,1.14404589479681,2.44986309246341,1.37363744952174,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6257","gene13395",565.065178092425,597.958126300067,494.829469100034,622.256887881981,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6258","gene13281",751.484629409952,946.620943335395,796.772343001084,880.415014817106,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6259","gene13316",56.3007882334935,56.8003216670376,53.6562678380472,57.3821322733256,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6260","gene13397",5.40583745534214,4.63699665000699,1.86181455947177,6.49549491634312,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6261","gene13371",0.927419249961803,0.820377738040029,1.17117279498642,0.218892070064855,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6262","gene13307",4.31034986505426,3.46623176734794,4.45355906543844,4.06936304030503,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6263","gene13299",136.295024983418,151.661897630387,155.213046862435,157.779965179984,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6264","gene13283",100.127161794773,98.8396732285824,96.2070699400866,97.6116372774801,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6265","gene13381",0.71575824372052,0,0.602587292904306,0.225247001131254,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6266","gene13336",63.6483027882152,68.813676879262,36.8394502375162,64.2627002032234,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6267","gene13247",2.47053645710075,3.64231730598148,1.16995027641128,3.79016874554886,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6268","gene13327",0,0,0,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6269","gene13326",585.13321755369,540.3734660098,635.233903465516,506.46739868096,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6270","gene13390",126.88865576298,104.118481171058,160.238793434706,120.597365274129,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6271","gene13261",10.7168972410127,11.2157356472044,12.1993182563484,9.69021792621801,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6272","gene13343",24.2559598513946,24.1924158494358,25.6972754219096,19.2112721067558,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6273","gene13342",3.2235117029544,1.26731476239598,4.07074708765863,0,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6274","gene13309",63.7954510292136,58.2143353390836,71.6584954545547,47.971646314067,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6275","gene13398",33.2909178716982,27.9728897566951,37.2321832387036,33.6893087644411,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6276","gene13387",0.714605653956075,0,0,0.674652853629842,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6277","gene13361",2881.79962772272,2956.1706055471,2424.29979686636,2736.08642465099,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6278","gene13333",49.5330868141316,34.8478470500607,50.4804524617093,23.7920820646602,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6279","gene13325",91.4713044965441,82.3578642279587,84.5896124378874,73.9778830059271,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6280","gene13285",46.24118451794,33.6941176380827,41.2737777545748,46.1701054364618,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
"6281","gene13360",357.744337133865,500.677232355653,287.854415279331,457.806667512554,"ASM15162v1","DF090343.1","GPS_001612927.1","19"
