 names SAM_wt_rep2 SAM_wt_rep1 SAM_sdE3_rep2 SAM_sdE3_rep1 ORE_wt_rep2 ORE_wt_rep1 ORE_sdE3_rep2 ORE_sdE3_rep1 HYB_wt_rep2 HYB_wt_rep1 HYB_sdE3_rep2 HYB_sdE3_rep1
C24199	15	44	42	25	36	61	25	51	55	54	29	46
C24213	8	16	11	12	12	10	22	10	14	15	11	24
C24223	15	34	62	53	26	36	43	52	87	67	32	49
C24231	4	3	3	6	6	5	4	4	16	5	12	5
C24233	191	267	232	200	229	206	219	298	381	214	223	179
C24241	7	21	2	21	15	15	19	28	23	21	13	14
C24249	3	22	14	27	26	18	19	27	30	12	21	11
C24255	138	476	380	283	471	409	594	707	533	237	298	220
C24257	531	1301	934	924	1001	926	1083	1406	1365	896	800	826
C24271	149	366	273	298	344	278	362	481	472	310	259	251
C24275	9	20	17	3	23	14	26	37	31	3	20	19
C24277	825	1247	1176	1051	1209	918	988	1644	1630	1133	920	911
C24285	177	472	361	302	403	372	378	643	448	315	276	328
C24287	5	3	1	2	8	14	6	4	3	2	4	0
C24291	136	230	150	190	261	257	159	277	212	208	165	225
C24293	197	332	251	277	482	316	438	499	322	169	182	157
C24295	729	1326	1213	914	1198	1235	1043	1537	1574	1168	840	1048
C24297	5	2	12	5	5	10	2	6	28	2	8	14
C24301	38	66	39	41	28	57	56	46	74	76	69	85
C24305	4	19	14	8	26	6	12	17	19	10	12	11
C24309	3	22	6	6	7	14	14	10	22	14	18	21
C24311	957	1799	1717	1175	1528	2131	1492	2216	2150	1562	1248	1233
C24321	4	11	3	8	4	8	11	3	46	7	20	9
C24325	26854	41025	37869	31504	39640	37175	31222	51238	44680	37867	28345	33004
C24331	53	99	110	84	91	74	62	134	112	99	76	87
C24335	6	23	14	22	23	26	30	42	40	11	25	11
C24341	196	377	331	264	377	424	331	601	452	497	325	413
C24351	15	21	13	29	30	16	24	35	39	21	24	16
C24353	364	598	464	506	605	413	458	739	816	555	491	421
C24367	16	36	35	29	57	42	37	72	46	19	33	39
C24369	136	223	264	157	231	278	174	311	283	203	178	191
C24371	329	556	899	589	591	514	695	1080	821	501	712	742
C24393	15	13	11	15	24	5	9	18	17	2	8	7
C24395	10	15	12	4	18	12	21	40	18	12	11	4
C24397	8	22	16	23	13	13	6	19	26	7	15	19
C24409	195	336	332	219	281	315	304	415	373	267	202	231
C24415	191	278	238	179	250	239	193	303	402	306	244	213
C24417	5	15	2	5	27	23	20	29	6	7	8	6
C24423	5	3	18	10	0	0	0	0	70	51	36	44
C24425	178	376	347	362	349	298	293	480	381	309	274	246
C24427	15	21	13	19	6	4	4	13	17	10	21	28
C24437	10	15	25	11	18	12	16	26	17	9	35	15
C24441	965	2337	1976	1813	2319	1808	2140	3299	3035	1897	1511	1800
C24449	20	61	70	68	48	56	61	67	69	20	50	35
C24455	42	21	38	14	19	7	13	20	35	6	14	10
C24457	3	24	6	4	13	25	16	25	30	19	11	25
C24461	132	366	298	344	386	362	287	432	534	325	392	335
C24465	96	149	145	126	170	148	140	184	201	118	160	107
C24467	92	66	70	76	96	141	73	169	34	49	31	39
C24477	98	186	156	102	178	173	198	247	188	108	115	113
C24479	14	40	16	39	27	32	22	38	69	36	12	30
C24481	1008	2313	2135	1866	1515	1500	1593	2102	3856	2503	2398	2310
C24483	11	24	16	23	22	15	11	18	34	15	22	17
C24487	20	38	19	23	45	40	14	7	32	10	32	25
C24495	21620	39880	31568	28039	40823	26461	29365	45625	43976	28705	27015	24003
C24517	232	498	427	468	526	429	306	654	526	455	364	365
C24519	26	59	44	40	10	3	20	5	270	35	99	39
C24523	574	905	714	749	803	739	745	1166	1114	769	615	636
C24527	16	49	29	28	70	35	50	68	29	10	11	6
C24531	17	41	38	18	48	54	43	59	60	37	38	23
C24541	6	20	27	20	27	13	19	22	34	10	17	8
C24545	57	105	85	88	113	83	88	110	141	91	85	73
C24553	7	20	22	16	24	22	23	25	36	9	16	11
C24557	63	93	98	70	58	53	56	88	156	103	90	74
C24565	73	187	195	153	266	188	241	278	295	147	249	154
C24573	101	153	153	118	143	141	136	187	232	167	112	137
C24575	3	6	11	23	8	10	9	15	17	6	6	22
C24579	8	39	34	21	10	14	20	13	77	32	38	37
C24585	252	317	306	231	407	268	329	444	462	280	305	294
C24587	50	81	63	69	78	48	67	81	111	52	66	57
C24607	129	218	146	144	195	188	144	230	226	177	129	129
C24613	1	3	5	1	9	10	5	7	12	2	2	3
C24619	823	1479	1366	1086	1300	1574	1104	1701	1863	1373	1036	1179
C24627	8	18	26	17	24	12	26	38	18	5	20	15
C24635	1515	2814	2250	1908	2429	2847	2447	3586	3452	2387	2316	2048
C24637	40	152	110	112	106	108	152	186	165	118	110	112
C24643	2	4	4	13	0	4	8	20	10	2	9	4
C24647	222	640	590	421	516	493	551	708	743	474	425	372
C24649	40	42	25	37	32	75	25	62	20	34	22	31
C24659	91	177	183	153	162	192	146	302	255	173	141	164
C24661	758	1192	1012	885	1241	963	1033	1594	1450	1003	698	904
C24665	6	8	9	4	19	0	19	6	21	2	30	4
C24667	2	12	4	5	13	8	4	22	12	6	9	5
C24669	11	12	16	12	11	8	16	23	28	11	12	5
C24673	4	14	7	14	12	20	21	22	9	11	3	5
C24675	800	1426	1310	1196	1534	1643	1423	1945	1952	1420	968	1244
C24679	13	34	13	14	35	23	14	11	34	21	21	8
C24683	234	393	418	352	413	402	270	561	451	295	260	287
C24685	53	94	99	59	79	95	64	104	123	83	51	88
C24689	625	1183	903	1063	1060	900	906	1529	1369	954	924	807
C24691	520	1094	930	755	1050	892	997	1276	1315	835	757	662
C24693	77	70	104	16	51	38	28	98	102	48	41	31
C24703	3	2	0	3	3	2	0	2	18	11	12	9
C24707	438	849	887	599	815	797	876	1223	1075	666	451	623
C24709	3649	5605	5050	4385	6045	5228	4591	8345	6666	5436	4530	5445
C24715	111	127	113	106	172	58	191	131	282	45	110	91
C24719	3	5	2	2	7	8	6	15	9	3	4	0
C24725	6	15	14	8	21	11	11	27	25	22	13	15
C24727	6	29	35	39	35	37	36	59	42	31	25	39
C24733	23	93	65	68	74	64	83	101	115	80	77	61
C24737	207	622	527	496	363	342	555	628	1299	596	664	513
C24743	15	13	31	29	20	27	35	53	25	12	15	12
C24745	180	334	348	244	340	422	242	507	350	235	223	261
C24749	414	821	762	643	610	743	659	880	1106	771	747	558
C24751	27	57	48	33	53	39	54	84	71	30	33	13
C24753	0	11	4	1	12	4	7	13	11	3	11	4
C24757	15	19	6	18	14	8	14	5	32	3	17	12
C24759	161	230	261	209	295	239	252	346	326	217	203	211
C24761	6	25	23	11	24	27	39	41	28	12	32	10
C24763	3	6	3	1	4	2	2	5	6	3	1	1
C24771	4	17	19	14	4	29	13	22	20	15	12	15
C24777	17	25	25	14	33	35	27	40	38	20	22	18
C24781	90	140	131	106	126	129	115	190	174	115	94	92
C24785	4	34	13	22	49	44	43	52	16	13	9	13
C24787	7	9	6	5	4	0	4	5	17	14	8	8
C24799	7	14	9	10	3	5	6	3	19	7	10	3
C24801	5	12	5	5	9	9	10	5	7	7	9	5
C24803	37	119	111	91	96	89	134	110	184	96	128	72
C24807	11	19	15	18	29	27	14	23	27	5	14	8
C24815	287	583	431	363	567	577	599	722	467	321	393	321
C24817	0	7	11	7	8	4	7	14	12	5	11	15
C24821	13	20	12	16	15	25	16	14	20	12	7	8
C24825	42	146	93	120	148	168	141	274	114	84	84	83
C24841	106	137	129	100	82	67	48	71	180	180	184	199
C24843	2	12	26	19	5	8	23	15	17	7	16	14
C24847	64	92	51	51	95	123	69	80	81	37	53	39
C24857	9	21	37	20	23	23	26	24	59	22	31	32
C24859	22	23	27	13	37	20	45	21	62	23	19	5
C24863	4	15	10	8	5	22	15	12	25	6	7	21
C24865	10	17	16	9	19	41	8	31	21	7	6	10
C24877	14	22	26	15	36	30	31	47	54	37	42	28
C24885	360	600	642	444	534	673	547	872	678	505	470	560
C24887	3	15	8	5	24	13	10	14	18	15	11	8
C24889	838	2160	1924	1609	1643	1535	1924	2310	3422	2084	1589	1692
C24893	27	79	32	34	52	120	26	56	41	56	65	68
C24895	841	1442	1520	1038	1115	1313	1227	1632	2291	1333	1157	1235
C24901	49	88	84	68	67	67	67	86	105	68	48	41
C24907	7	19	9	15	18	8	16	16	26	15	25	12
C24911	56	70	102	58	107	129	75	176	94	101	105	86
C24919	164	466	379	348	393	386	392	497	542	346	342	285
C24921	405	828	713	590	932	713	688	1045	1081	678	694	696
C24949	1005	1891	1533	1450	1774	1330	1359	2155	2184	1434	1073	1135
C24963	257	477	340	266	451	407	349	500	603	424	229	230
C24967	5	10	5	9	8	8	2	5	15	9	15	19
C24969	1	11	11	9	17	16	22	47	17	16	11	20
C24975	175	290	300	195	247	335	228	362	376	290	197	219
C24983	6	23	12	10	21	17	19	27	27	17	13	7
C24987	453	788	732	702	791	720	698	939	1163	767	614	594
C24991	10	14	9	11	30	23	7	17	36	20	12	10
C24997	5	18	36	35	29	22	20	34	51	19	35	39
C25001	11	58	39	42	59	53	44	41	71	40	44	30
C25003	3	26	22	24	24	22	33	61	82	38	30	31
C25007	109	186	169	148	177	179	187	234	294	200	161	185
C25009	7	18	11	12	16	23	29	33	17	9	11	13
C25015	1	9	7	4	11	11	11	11	13	12	5	11
C25023	140	231	227	147	219	200	213	255	315	207	158	170
C25025	337	688	543	432	653	489	657	889	960	514	375	350
C25027	29	95	77	75	130	84	85	122	110	43	79	51
C25033	121	198	191	127	202	210	152	223	216	156	127	129
C25039	18	64	49	48	39	48	51	80	82	64	61	46
C25041	97	286	265	249	264	345	282	457	402	326	219	285
C25059	3	14	6	19	20	2	20	14	20	2	12	9
C25061	132	343	264	302	323	257	286	496	430	279	303	248
C25063	34	77	56	45	17	11	29	10	322	53	119	59
C25065	235	374	436	310	385	455	332	597	487	495	314	442
C25067	8	14	8	9	11	10	2	22	12	9	9	6
C25073	2926	4515	4134	3753	3914	4346	3298	5469	5412	4391	2763	3222
C25079	253	468	409	364	410	327	305	388	540	428	467	393
C25085	4	11	5	11	4	8	8	6	41	33	13	14
C25087	77	150	205	112	151	141	149	200	157	65	116	103
C25089	8	7	16	9	9	9	8	9	16	12	9	9
C25097	313	548	537	387	515	552	552	768	617	451	344	410
C25101	184	477	358	347	382	315	357	471	719	411	470	386
C25105	1	15	12	10	20	13	14	13	14	10	9	7
C25113	3	13	5	5	12	1	5	22	19	13	8	9
C25123	91	202	169	164	257	161	209	256	264	193	207	150
C25127	1837	3358	2589	2211	2826	2959	2379	3307	3332	2666	2608	2507
C25131	7	36	24	12	10	12	29	20	45	20	43	21
C25137	63	92	68	71	96	26	92	84	257	83	155	89
C25141	6	28	16	15	20	22	31	37	24	15	22	20
C25157	1920	3303	3019	2447	4129	3714	3239	3779	3492	1994	2276	1832
C25175	1401	2450	2747	1714	2066	3171	2170	2970	2850	2320	1510	2143
C25177	3	10	8	3	15	13	20	15	5	2	4	2
C25181	1229	2698	1953	2094	2149	2619	2298	3282	3303	2679	2067	2088
C25183	8	9	11	2	10	5	1	2	12	4	2	9
C25185	51	98	91	102	103	88	110	147	167	128	102	74
C25187	1924	3335	3339	2619	3577	2716	3372	4354	4843	2742	3141	2423
C25193	333	633	568	498	584	490	546	781	850	554	499	471
C25195	8	15	24	14	0	5	5	17	30	23	19	7
C25205	7	19	14	22	18	17	21	18	32	10	17	16
C25207	1028	1532	1641	1233	1502	1833	1334	2091	2163	1617	1316	1493
C25213	239	328	342	270	308	404	276	446	512	391	232	303
C25215	43	139	131	119	100	130	141	248	208	155	129	146
C25223	8	11	11	9	18	8	15	9	19	12	14	8
C25229	17	45	28	41	50	42	46	71	82	20	23	14
C25233	296	470	436	329	533	546	443	723	480	327	308	322
C25237	3	8	12	10	9	9	6	9	31	7	7	10
C25241	3	13	6	6	3	3	10	6	8	6	6	6
C25243	23	30	14	28	42	24	41	51	16	10	16	7
C25245	6	6	6	7	15	5	9	11	18	5	5	3
C25257	37	58	70	60	47	40	40	37	158	70	85	40
C25259	64	242	144	190	220	281	243	445	426	266	235	240
C25265	190	383	324	231	391	371	326	452	425	274	254	248
C25267	1172	1694	1656	1325	1695	2022	1345	2200	2120	1682	1101	1456
C25271	751	1188	1116	1014	1176	1068	1034	1544	1658	1123	1012	856
C25277	5	8	15	6	7	7	11	17	15	8	13	9
C25279	11	22	8	10	19	21	10	15	23	15	9	15
C25281	249	511	460	352	526	427	436	650	657	415	371	348
C25285	1510	2316	2350	1906	2225	2135	1980	2953	3162	2314	1922	2020
C25287	144	228	224	149	232	289	143	279	268	173	179	196
C25289	7	32	40	16	32	44	33	61	50	33	21	25
C25291	2171	3500	3976	2561	3909	4819	3164	5297	4232	3485	2798	3647
C25303	13	28	18	27	26	28	34	27	80	14	29	32
C25305	1315	2421	1964	1540	2375	2080	1570	2402	2477	1758	1465	1285
C25307	15657	23148	22755	18127	25784	21597	21971	27437	29323	18599	17445	16753
C25319	10	15	12	6	12	9	17	23	28	5	12	10
C25327	259	443	434	329	363	673	361	678	571	503	379	502
C25333	193	468	332	269	428	463	366	629	454	322	235	266
C25337	20	88	47	55	63	52	76	102	99	47	81	90
C25341	113	310	200	219	234	264	217	276	502	247	254	216
C25345	3	9	5	7	5	8	12	11	24	8	6	5
C25361	190	287	321	204	325	490	234	461	330	313	180	312
C25371	4	10	11	2	9	7	8	7	17	8	9	3
C25373	68	139	116	103	112	135	119	173	153	107	103	103
C25375	1066	1954	2168	1701	1856	1895	2036	2358	2801	1398	1679	1534
C25377	269	688	535	460	619	469	586	754	801	450	417	336
C25395	4	9	5	10	0	0	0	0	59	51	50	74
C25403	156	368	299	271	319	282	291	372	414	262	252	224
C25405	438	775	886	621	609	662	538	898	1103	954	568	808
C25411	9	12	6	7	11	5	9	14	14	11	13	8
C25415	9	14	8	7	13	8	7	8	18	8	10	6
C25419	77	156	181	172	188	170	177	222	239	155	159	156
C25421	42	56	69	50	55	58	45	76	108	71	60	46
C25425	1	10	4	7	6	1	11	15	5	1	8	10
C25427	21	32	21	25	90	42	60	69	33	10	15	5
C25429	14	22	9	18	30	16	26	25	42	17	28	16
C25431	40	85	47	41	96	55	58	59	124	53	25	36
C25433	1967	3455	3682	2728	3333	4115	3145	5090	4167	3196	2468	3362
C25435	18	33	34	27	28	31	39	56	51	25	37	20
C25439	76	134	111	98	155	113	128	136	177	100	104	66
C25445	44	196	135	162	161	160	205	259	258	183	209	139
C25447	10	35	16	36	38	36	57	52	45	18	32	20
C25451	390	656	684	442	607	536	562	858	835	577	543	541
C25459	2310	4188	4230	3299	4187	4067	3588	4779	5282	3391	3019	2906
C25461	5	5	4	1	19	18	6	14	10	1	3	3
C25477	1673	2795	2942	2330	2877	3017	2570	4031	3754	2786	2288	2872
C25481	4	9	6	11	12	10	15	15	24	15	7	12
C25489	7	10	3	10	7	8	14	11	34	5	4	11
C25491	254	438	455	311	411	390	353	546	634	384	356	311
C25501	13	13	9	16	15	12	7	30	26	11	14	23
C25509	421	837	746	625	728	804	690	1012	995	737	631	654
C25521	1213	2060	1718	1521	2308	2006	1748	2726	2236	1595	1416	1389
C25525	343	628	896	675	652	524	774	1040	904	634	843	724
C25531	3	25	11	23	12	14	12	19	14	11	13	12
C25539	771	1208	1122	1074	1174	945	1040	1586	1634	1151	1048	1116
C25547	779	1179	1110	970	1103	1071	1002	1572	1378	928	834	808
C25559	411	736	614	570	690	553	587	760	847	541	483	402
C25573	3	5	8	5	6	5	4	2	5	6	4	5
C25575	59	117	156	111	179	138	132	184	183	85	116	86
C25577	13	32	21	27	27	28	35	48	62	22	41	23
C25581	13	16	14	13	12	11	19	32	25	10	18	17
C25591	13	25	37	22	43	16	78	91	11	2	7	6
C25593	997	1609	1469	1108	1869	2394	1474	2489	1103	845	642	756
C25599	57	189	136	144	204	213	220	315	290	163	214	192
C25615	265	535	440	354	375	393	380	523	580	400	368	313
C25625	254	434	381	377	430	321	314	548	590	397	335	259
C25633	1602	3413	3078	2549	3861	2322	3065	4261	6032	2876	3039	2657
C25635	262	644	539	396	405	490	527	691	645	549	494	382
C25645	1173	1953	1629	1352	1720	1848	1500	2325	1833	1406	1070	1122
C25647	2	7	10	13	2	6	9	14	9	5	8	10
C25653	457	641	682	443	803	774	469	834	781	556	552	568
C25657	11	5	21	10	11	19	19	3	5	5	5	2
C25663	338	598	532	361	493	513	359	597	669	547	447	412
C25665	2053	4119	3383	2994	3697	3103	3173	4173	4321	2561	2374	1873
C25673	117	273	215	170	245	186	237	296	283	148	145	118
C25675	4	33	9	19	12	23	8	25	28	18	12	14
C25683	42	109	113	78	69	100	75	157	110	117	90	94
C25687	418	852	758	690	630	477	622	773	1425	743	813	647
C25691	6	19	15	4	3	7	8	10	77	27	37	28
C25695	85	303	198	257	235	284	303	460	464	302	276	266
C25707	97	250	181	142	260	184	199	268	402	181	227	117
C25709	1411	2273	1983	1844	1664	1990	1511	2508	2986	2683	2418	2402
C25711	37	171	82	140	104	187	154	234	182	116	118	147
C25721	12	44	26	24	27	31	30	33	48	23	21	19
C25723	66	116	116	83	72	83	79	95	186	107	104	82
C25729	305	523	466	327	520	425	476	532	689	362	415	328
C25731	345	624	532	470	657	675	648	808	741	454	470	473
C25743	17	38	41	46	40	21	59	96	56	22	31	21
C25747	207	428	290	336	383	312	368	441	518	258	302	228
C25753	45	89	70	66	126	155	95	103	116	89	101	112
C25755	5569	9267	9792	7792	9635	8438	8316	14436	11838	8537	8274	8427
C25761	267	527	426	409	454	582	387	662	583	418	408	447
C25763	10	44	38	26	46	43	33	63	40	29	37	22
C25775	113	255	221	175	310	181	246	292	321	169	218	204
C25777	20	13	20	19	23	19	16	31	35	15	6	19
C25781	60	78	45	35	99	70	73	70	28	10	15	12
C25793	140	229	204	148	188	163	151	222	330	217	178	194
C25799	40	100	105	62	58	70	60	103	141	76	52	35
C25801	12	15	8	7	8	5	13	14	19	7	11	9
C25805	77	225	181	171	184	139	197	258	254	139	135	113
C25809	922	1602	1472	1011	1465	1594	1433	1938	1918	1244	1354	1136
C25827	176	423	382	324	399	391	371	504	551	362	333	298
C25835	364	717	704	607	768	718	661	975	908	669	538	574
C25859	24	64	50	44	47	30	64	66	146	48	53	33
C25865	32	48	45	35	50	70	29	71	69	34	24	37
C25871	3599	9644	6667	6024	8643	5357	6523	8170	14634	6591	5557	3572
C25873	4659	7741	7155	5521	6964	7289	5616	9707	8884	7114	5316	6387
C25879	5	22	17	13	29	39	36	50	13	18	29	23
C25883	1932	4234	3307	2869	4433	3548	3927	5804	5311	3092	3284	3207
C25887	75	117	125	100	141	121	75	139	154	98	75	83
C25895	5	19	23	26	20	31	43	23	66	16	20	20
C25903	10	21	13	10	21	21	14	13	17	17	12	9
C25909	6	12	2	1	9	13	0	6	28	19	5	0
C25919	215	368	297	318	337	290	290	442	447	254	240	212
C25921	250	530	407	546	579	584	499	929	612	520	402	471
C25923	14	15	20	9	13	12	16	20	16	9	12	10
C25925	9	22	22	13	24	17	42	31	22	2	14	0
C25933	18	26	26	26	31	17	24	20	57	11	13	19
C25935	203	276	318	245	362	290	303	414	443	282	283	269
C25941	31	163	96	104	174	224	214	335	34	20	16	15
C25945	822	1618	1444	1263	1646	1187	1566	1473	2335	1234	1505	955
C25951	409	852	680	491	823	780	739	919	1004	559	640	477
C25953	40	21	33	14	35	96	35	10	87	57	49	58
C25959	546	770	727	625	776	708	616	805	1029	800	585	619
C25967	2782	4892	4272	3600	4098	4944	3644	5806	4769	4151	2721	3548
C25975	434	857	702	604	778	665	663	877	984	584	589	478
C25981	929	1611	1439	1300	1598	1365	1362	1835	1840	1181	1044	1051
C25983	327	676	688	516	535	569	560	807	1010	714	560	551
C25991	163	312	239	225	308	276	364	426	427	208	231	166
C25997	723	1538	1199	1278	1509	961	1325	1870	1729	1063	961	949
C26001	622	1158	925	893	1174	1121	911	1419	1002	704	625	642
C26005	135	362	303	261	280	299	349	545	442	302	308	267
C26009	488	836	809	683	800	696	641	937	1302	927	705	734
C26015	9	19	26	23	0	2	2	0	87	65	145	167
C26017	243	687	469	581	747	603	704	960	999	617	606	562
C26023	89	208	182	136	192	183	201	258	284	155	151	134
C26031	10	16	8	10	13	21	20	18	20	4	19	8
C26033	328	677	654	446	674	682	633	783	862	484	489	437
C26037	291	566	627	484	702	612	724	829	861	483	621	485
C26039	198	527	411	426	512	428	509	577	676	451	503	342
C26041	30	85	74	59	83	96	76	108	122	77	56	68
C26047	341	647	542	463	619	478	515	857	833	476	438	382
C26049	307	792	594	570	724	599	702	965	939	660	541	477
C26057	344	564	512	342	516	535	466	760	631	502	394	432
C26063	53	99	98	89	98	89	82	141	195	101	147	122
C26083	67	142	138	121	139	125	139	210	255	142	140	117
C26087	17	57	78	59	66	72	70	94	94	65	65	71
C26093	35	77	67	74	70	55	62	121	106	64	53	48
C26099	255	480	456	350	422	466	453	590	631	427	384	303
C26109	2529	4462	4482	3298	4584	3853	3930	6244	5186	3524	3592	3422
C26111	382	742	631	548	713	605	608	839	952	599	501	462
C26115	20	23	24	15	38	23	17	19	37	14	21	18
C26135	20	55	36	21	37	56	49	50	48	31	77	53
C26143	290	764	628	691	383	258	414	380	1683	897	1152	744
C26151	220	363	338	340	410	276	376	463	548	297	342	222
C26157	14	27	17	17	27	36	44	51	12	3	3	3
C26159	1086	1466	1380	1109	1683	2227	1145	2161	1872	1499	1082	1397
C26165	6	21	5	5	16	13	18	21	25	7	6	14
C26171	572	1281	920	1009	1200	1153	1087	1774	1942	1310	1421	1441
C26175	10	17	21	21	24	30	31	27	68	35	16	29
C26177	2052	2720	2867	2159	2928	3183	2096	3384	3542	2927	2563	2974
C26179	7	31	25	33	27	35	29	48	59	32	38	34
C26187	18	17	20	14	4	10	10	14	34	18	17	10
C26195	96	157	153	139	191	177	142	249	232	156	106	139
C26201	51	146	130	107	146	110	119	164	154	108	103	82
C26205	165	413	313	344	360	329	340	408	517	302	322	232
C26211	245	369	317	341	414	270	284	405	397	262	314	273
C26213	261	567	477	504	714	505	522	747	751	439	470	330
C26223	590	1271	1136	840	1260	1035	1187	1420	1697	856	1040	806
C26227	100	128	117	98	130	134	102	176	165	109	105	91
C26235	181	510	352	316	536	487	469	688	574	314	422	322
C26237	14	25	22	24	36	53	20	48	51	21	34	24
C26255	876	1829	1593	1351	1667	1595	1670	1979	2252	1398	1438	1115
C26259	25	95	59	81	95	68	83	151	112	95	109	77
C26267	21	38	28	39	41	25	55	38	46	25	20	23
C26273	213	289	247	213	298	248	277	359	329	218	236	221
C26275	67	142	80	162	141	145	135	221	218	162	137	137
C26277	324	603	550	428	577	585	545	861	829	517	384	472
C26285	768	1674	1237	1229	1732	1143	1483	1878	2060	1149	1232	945
C26289	24	72	82	50	57	62	64	89	131	69	52	63
C26293	3	8	5	7	0	0	2	0	57	45	48	27
C26295	148	245	265	178	236	307	233	355	331	233	221	226
C26307	494	1218	1104	989	1175	1170	1352	1855	1464	999	978	801
C26315	7	17	8	9	19	10	13	17	16	7	11	16
C26319	966	1897	1675	1541	1632	1383	1504	1788	2242	1346	1364	1070
C26329	62	70	48	57	108	137	113	125	59	47	45	46
C26333	2230	4732	3369	4002	5083	3329	3951	5517	4699	3138	3349	2530
C26335	7	33	44	21	98	79	111	193	40	14	19	17
C26337	199	471	393	367	436	418	468	594	588	335	330	301
C26347	1674	2854	2690	2236	2954	3379	2282	3385	2826	2214	1771	1922
C26351	515	1217	962	886	1188	1114	940	1344	1275	800	790	749
C26355	579	1225	1033	878	1196	968	1097	1550	1411	822	738	644
C26361	1482	2616	2942	2133	2772	2654	2366	3573	3697	2335	2212	2271
C26373	17	42	42	36	7	9	10	5	134	47	86	57
C26379	18	40	30	24	33	36	29	27	43	28	18	15
C26397	20	62	45	45	63	38	69	71	120	32	45	32
C26407	16	59	41	59	59	39	42	50	150	47	72	38
C26409	27	41	36	34	90	37	56	53	134	20	57	38
C26411	168	474	371	421	425	400	369	727	587	474	306	386
C26413	212	390	350	312	411	320	377	427	515	296	280	247
C26415	17	79	52	61	63	42	56	94	84	60	82	50
C26423	9	16	11	15	7	14	35	29	82	16	17	27
C26427	1230	2327	1911	1621	2074	2266	1913	2547	2991	2098	1440	1460
C26433	66	97	108	81	73	68	73	118	159	96	78	71
C26435	4055	8068	6172	6121	7749	6180	5794	8462	7867	5430	4825	4456
C26437	386	929	738	670	846	850	776	1018	1012	668	724	565
C26439	35	77	63	62	52	73	60	77	99	56	66	45
C26459	108	245	205	169	223	174	189	291	358	187	215	142
C26467	420	775	536	589	782	716	629	908	927	752	653	621
C26475	222	367	341	247	337	411	301	512	367	255	246	230
C26477	90	160	137	113	164	128	139	194	207	93	121	97
C26479	188	314	289	221	249	271	266	339	475	346	332	332
C26483	506	1153	1061	962	1011	1039	993	1357	1361	891	819	700
C26497	2036	4433	3408	3595	4123	3007	3966	5018	5100	3095	2798	2311
C26505	199	357	292	276	342	318	326	396	431	245	257	242
C26511	635	1510	1142	883	928	1187	1184	1638	1849	1299	933	948
C26513	16	20	25	20	20	21	25	47	35	27	30	26
C26517	32	44	55	44	59	59	28	58	40	50	38	38
C26521	861	2189	1814	1754	1872	1593	2190	2609	2969	1636	1800	1384
C26527	37	95	60	90	95	101	104	141	154	109	94	96
C26529	809	1597	1371	1302	1568	1316	1417	1850	1961	1158	1011	1080
C26531	124	332	271	250	337	301	276	384	352	231	234	196
C26535	3531	5607	4364	4058	5066	4485	3731	6510	5977	4419	3232	3255
C26545	23	85	62	72	67	87	66	109	130	109	93	109
C26547	35	110	52	47	97	112	59	97	64	59	37	34
C26549	30	42	40	66	47	39	39	84	57	34	68	83
C26551	357	716	592	478	750	525	601	874	844	520	525	487
C26557	58	145	132	115	132	127	137	202	223	97	145	88
C26563	328	822	596	683	763	541	712	976	999	631	660	533
C26567	159	321	276	295	36	20	68	37	1152	363	712	443
C26573	638	1620	1059	1366	1530	1655	1690	2054	2197	1359	1503	1120
C26583	395	668	622	449	627	690	560	795	930	689	496	497
C26585	359	520	518	388	584	587	442	694	715	532	434	387
C26587	2	10	10	8	15	16	17	14	39	7	15	6
C26591	719	1404	1416	958	1379	1497	1279	1847	1562	1044	1159	1059
C26603	1217	2689	2375	1952	2270	2136	2361	3056	2845	1918	1753	1497
C26605	82	194	169	130	169	161	202	231	191	105	134	116
C26609	44	92	66	65	87	28	44	36	133	60	106	69
C26617	105	392	275	276	342	329	494	530	615	293	382	249
C26623	1130	1978	1964	1638	2449	1859	1768	2682	2795	1684	2010	1952
C26629	9	28	39	57	40	35	61	80	70	36	70	34
C26635	150	473	334	386	374	410	410	515	572	414	329	395
C26637	216	485	437	376	478	298	407	583	609	349	379	308
C26639	158	348	305	268	315	372	327	461	413	212	256	200
C26645	194	410	372	320	451	359	374	513	465	331	271	269
C26647	2351	4635	3530	4239	5357	4037	4069	5868	5851	3689	3600	3531
C26653	82	258	170	209	176	260	213	355	462	265	265	250
C26655	22	26	40	35	39	46	49	55	77	51	32	59
C26657	110	303	259	237	274	234	344	514	452	258	320	292
C26661	140	206	212	184	207	223	179	255	223	163	134	150
C26665	492	945	818	702	805	806	774	1210	1118	703	627	585
C26667	92	163	158	110	174	111	176	207	223	151	159	128
C26671	17	84	54	78	84	80	85	145	109	82	65	87
C26679	3911	7110	6481	4845	7691	7733	6213	8977	7013	4531	3877	3700
C26681	439	1007	801	850	914	826	864	1259	1267	969	747	814
C26687	767	1439	1174	1132	1526	1114	1228	1865	1651	1047	1013	890
C26689	636	1436	1245	1030	1319	1274	1198	1640	1643	1075	877	861
C26695	108	196	183	134	183	115	230	176	373	94	176	94
C26711	43	170	93	127	211	265	186	148	39	61	57	105
C26729	7	17	11	6	5	2	6	7	33	12	16	12
C26731	14	42	24	33	17	46	27	45	32	27	46	48
C26739	821	1423	1562	1092	1365	1394	1230	1906	2031	1283	1214	1042
